run_id,framework,framework_commit,task_id,task_name,replicate_id,seed,model_id,runtime_version,start_timestamp,end_timestamp,wall_clock_seconds,stopping_reason,pass_fail,expressiveness_status,files_added,files_modified,public_api_changes,dependency_edges_added,core_touched,external_propagation,normalized_propagation,propagation_radius,repair_iterations,tokens_in,tokens_out,tool_calls,manifest_path,diff_path
RUN-T07-DEE-R1,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,T07,Durable Context and Session Recovery,1,3544,claude-3-7-sonnet-20250219,Node v22.16.0,1789985763.07,1789985817.6,54.53,success,pass,expressible,2,2,0,2,0,2,0.5,2,4,10547,1637,8,research/results/manifests\RUN-T07-DEE-R1.json,research/results/diffs\RUN-T07-DEE-R1.patch
RUN-T07-DEE-R2,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,T07,Durable Context and Session Recovery,2,3561,claude-3-7-sonnet-20250219,Node v22.16.0,1789985872.49,1789985978.58,106.09,success,pass,expressible,2,1,1,1,0,1,0.3333,2,4,9493,1578,6,research/results/manifests\RUN-T07-DEE-R2.json,research/results/diffs\RUN-T07-DEE-R2.patch
RUN-T07-DEE-R3,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,T07,Durable Context and Session Recovery,3,3578,claude-3-7-sonnet-20250219,Node v22.16.0,1789985876.35,1789985978.35,102.0,success,pass,expressible,2,2,0,2,0,2,0.5,2,3,6172,2187,18,research/results/manifests\RUN-T07-DEE-R3.json,research/results/diffs\RUN-T07-DEE-R3.patch
RUN-T07-DEE-R4,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,T07,Durable Context and Session Recovery,4,3595,claude-3-7-sonnet-20250219,Node v22.16.0,1789985827.58,1789986000.09,172.51,success,pass,expressible,2,1,0,1,0,1,0.3333,2,4,7018,2300,6,research/results/manifests\RUN-T07-DEE-R4.json,research/results/diffs\RUN-T07-DEE-R4.patch
RUN-T07-DEE-R5,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,T07,Durable Context and Session Recovery,5,3612,claude-3-7-sonnet-20250219,Node v22.16.0,1789985730.68,1789985866.28,135.6,success,pass,expressible,2,4,0,4,0,4,0.6667,2,3,11294,1971,15,research/results/manifests\RUN-T07-DEE-R5.json,research/results/diffs\RUN-T07-DEE-R5.patch
RUN-T08-AGE-R1,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,T08,Context Compaction and Summarization,1,3629,claude-3-7-sonnet-20250219,.NET 10.0.400,1789985843.64,1789985954.15,110.51,success,pass,expressible,1,0,0,0,0,0,0.0,0,2,3932,1705,13,research/results/manifests\RUN-T08-AGE-R1.json,research/results/diffs\RUN-T08-AGE-R1.patch
RUN-T08-AGE-R2,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,T08,Context Compaction and Summarization,2,3646,claude-3-7-sonnet-20250219,.NET 10.0.400,1789985754.94,1789985830.44,75.5,success,pass,expressible,1,0,0,0,0,0,0.0,0,1,11202,1326,8,research/results/manifests\RUN-T08-AGE-R2.json,research/results/diffs\RUN-T08-AGE-R2.patch
RUN-T08-AGE-R3,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,T08,Context Compaction and Summarization,3,3663,claude-3-7-sonnet-20250219,.NET 10.0.400,1789985740.25,1789985870.77,130.52,success,pass,expressible,1,0,0,0,0,0,0.0,0,2,3569,957,10,research/results/manifests\RUN-T08-AGE-R3.json,research/results/diffs\RUN-T08-AGE-R3.patch
RUN-T08-AGE-R4,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,T08,Context Compaction and Summarization,4,3680,claude-3-7-sonnet-20250219,.NET 10.0.400,1789985851.04,1789986027.18,176.14,success,pass,expressible,1,0,0,0,0,0,0.0,0,2,8638,2344,15,research/results/manifests\RUN-T08-AGE-R4.json,research/results/diffs\RUN-T08-AGE-R4.patch
RUN-T08-AGE-R5,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,T08,Context Compaction and Summarization,5,3697,claude-3-7-sonnet-20250219,.NET 10.0.400,1789985797.07,1789985898.64,101.57,success,pass,expressible,1,0,0,0,0,0,0.0,0,1,6111,1484,8,research/results/manifests\RUN-T08-AGE-R5.json,research/results/diffs\RUN-T08-AGE-R5.patch
RUN-T08-LAN-R1,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,T08,Context Compaction and Summarization,1,3714,claude-3-7-sonnet-20250219,Python 3.14.2,1789985746.1,1789985918.85,172.75,success,pass,expressible,2,0,0,0,0,0,0.0,0,3,5654,1997,8,research/results/manifests\RUN-T08-LAN-R1.json,research/results/diffs\RUN-T08-LAN-R1.patch
RUN-T08-LAN-R2,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,T08,Context Compaction and Summarization,2,3731,claude-3-7-sonnet-20250219,Python 3.14.2,1789985784.09,1789985918.04,133.95,success,pass,expressible,2,2,1,2,0,2,0.5,2,2,4899,1396,10,research/results/manifests\RUN-T08-LAN-R2.json,research/results/diffs\RUN-T08-LAN-R2.patch
RUN-T08-LAN-R3,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,T08,Context Compaction and Summarization,3,3748,claude-3-7-sonnet-20250219,Python 3.14.2,1789985805.59,1789985855.23,49.64,success,pass,expressible,2,0,0,0,0,0,0.0,0,3,9149,1446,4,research/results/manifests\RUN-T08-LAN-R3.json,research/results/diffs\RUN-T08-LAN-R3.patch
RUN-T08-LAN-R4,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,T08,Context Compaction and Summarization,4,3765,claude-3-7-sonnet-20250219,Python 3.14.2,1789985765.12,1789985927.82,162.7,success,pass,expressible,2,2,0,2,0,2,0.5,2,3,11512,1654,15,research/results/manifests\RUN-T08-LAN-R4.json,research/results/diffs\RUN-T08-LAN-R4.patch
RUN-T08-LAN-R5,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,T08,Context Compaction and Summarization,5,3782,claude-3-7-sonnet-20250219,Python 3.14.2,1789985757.72,1789985852.94,95.22,success,pass,expressible,1,1,0,1,0,1,0.5,2,4,7807,1932,7,research/results/manifests\RUN-T08-LAN-R5.json,research/results/diffs\RUN-T08-LAN-R5.patch
RUN-T08-PYD-R1,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,T08,Context Compaction and Summarization,1,3799,claude-3-7-sonnet-20250219,Python 3.14.2,1789985827.41,1789985967.47,140.06,success,pass,expressible,1,2,1,2,0,2,0.6667,1,2,8564,1517,17,research/results/manifests\RUN-T08-PYD-R1.json,research/results/diffs\RUN-T08-PYD-R1.patch
RUN-T08-PYD-R2,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,T08,Context Compaction and Summarization,2,3816,claude-3-7-sonnet-20250219,Python 3.14.2,1789985851.29,1789985984.62,133.33,success,pass,expressible,2,1,0,1,0,1,0.3333,1,2,3629,1382,14,research/results/manifests\RUN-T08-PYD-R2.json,research/results/diffs\RUN-T08-PYD-R2.patch
RUN-T08-PYD-R3,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,T08,Context Compaction and Summarization,3,3833,claude-3-7-sonnet-20250219,Python 3.14.2,1789985743.77,1789985873.55,129.78,success,pass,expressible,2,1,0,1,0,1,0.3333,1,3,10894,1295,9,research/results/manifests\RUN-T08-PYD-R3.json,research/results/diffs\RUN-T08-PYD-R3.patch
RUN-T08-PYD-R4,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,T08,Context Compaction and Summarization,4,3850,claude-3-7-sonnet-20250219,Python 3.14.2,1789985772.55,1789985930.76,158.21,success,pass,expressible,1,1,0,1,0,1,0.5,1,3,11244,1426,9,research/results/manifests\RUN-T08-PYD-R4.json,research/results/diffs\RUN-T08-PYD-R4.patch
RUN-T08-PYD-R5,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,T08,Context Compaction and Summarization,5,3867,claude-3-7-sonnet-20250219,Python 3.14.2,1789985814.46,1789985920.03,105.57,success,pass,expressible,1,1,0,1,0,1,0.5,1,2,10323,1047,15,research/results/manifests\RUN-T08-PYD-R5.json,research/results/diffs\RUN-T08-PYD-R5.patch
RUN-T08-OPE-R1,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,T08,Context Compaction and Summarization,1,3884,claude-3-7-sonnet-20250219,Python 3.14.2,1789985753.1,1789985846.83,93.73,success,pass,expressible,2,1,0,1,0,1,0.3333,2,3,4747,2037,18,research/results/manifests\RUN-T08-OPE-R1.json,research/results/diffs\RUN-T08-OPE-R1.patch
RUN-T08-OPE-R2,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,T08,Context Compaction and Summarization,2,3901,claude-3-7-sonnet-20250219,Python 3.14.2,1789985732.46,1789985906.51,174.05,success,pass,expressible,1,2,0,2,0,2,0.6667,2,3,10164,2069,7,research/results/manifests\RUN-T08-OPE-R2.json,research/results/diffs\RUN-T08-OPE-R2.patch
RUN-T08-OPE-R3,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,T08,Context Compaction and Summarization,3,3918,claude-3-7-sonnet-20250219,Python 3.14.2,1789985812.61,1789985948.49,135.88,success,pass,expressible,1,1,1,1,0,1,0.5,2,3,9040,875,17,research/results/manifests\RUN-T08-OPE-R3.json,research/results/diffs\RUN-T08-OPE-R3.patch
RUN-T08-OPE-R4,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,T08,Context Compaction and Summarization,4,3935,claude-3-7-sonnet-20250219,Python 3.14.2,1789985711.37,1789985821.3,109.93,success,pass,expressible,1,1,0,1,0,1,0.5,2,2,9295,2431,11,research/results/manifests\RUN-T08-OPE-R4.json,research/results/diffs\RUN-T08-OPE-R4.patch
RUN-T08-OPE-R5,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,T08,Context Compaction and Summarization,5,3952,claude-3-7-sonnet-20250219,Python 3.14.2,1789985856.52,1789985910.54,54.02,success,pass,expressible,1,1,1,1,0,1,0.5,2,3,5882,2238,13,research/results/manifests\RUN-T08-OPE-R5.json,research/results/diffs\RUN-T08-OPE-R5.patch
RUN-T08-MIC-R1,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,T08,Context Compaction and Summarization,1,3969,claude-3-7-sonnet-20250219,Python 3.14.2,1789985811.64,1789985889.04,77.4,success,pass,expressible,1,2,0,2,0,2,0.6667,1,2,6855,1819,12,research/results/manifests\RUN-T08-MIC-R1.json,research/results/diffs\RUN-T08-MIC-R1.patch
RUN-T08-MIC-R2,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,T08,Context Compaction and Summarization,2,3986,claude-3-7-sonnet-20250219,Python 3.14.2,1789985851.97,1789985923.59,71.62,success,pass,expressible,1,1,0,1,0,1,0.5,1,3,5244,1607,7,research/results/manifests\RUN-T08-MIC-R2.json,research/results/diffs\RUN-T08-MIC-R2.patch
RUN-T08-MIC-R3,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,T08,Context Compaction and Summarization,3,4003,claude-3-7-sonnet-20250219,Python 3.14.2,1789985703.13,1789985780.72,77.59,success,pass,expressible,1,1,0,1,0,1,0.5,1,2,8036,1595,5,research/results/manifests\RUN-T08-MIC-R3.json,research/results/diffs\RUN-T08-MIC-R3.patch
RUN-T08-MIC-R4,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,T08,Context Compaction and Summarization,4,4020,claude-3-7-sonnet-20250219,Python 3.14.2,1789985857.26,1789985929.82,72.56,success,pass,expressible,2,1,0,1,0,1,0.3333,1,2,7858,1934,18,research/results/manifests\RUN-T08-MIC-R4.json,research/results/diffs\RUN-T08-MIC-R4.patch
RUN-T08-MIC-R5,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,T08,Context Compaction and Summarization,5,4037,claude-3-7-sonnet-20250219,Python 3.14.2,1789985782.6,1789985888.09,105.49,success,pass,expressible,1,1,0,1,0,1,0.5,1,3,5390,2263,4,research/results/manifests\RUN-T08-MIC-R5.json,research/results/diffs\RUN-T08-MIC-R5.patch
RUN-T08-DEE-R1,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,T08,Context Compaction and Summarization,1,4054,claude-3-7-sonnet-20250219,Node v22.16.0,1789985714.93,1789985779.72,64.79,success,pass,expressible,2,2,0,2,0,2,0.5,2,4,10906,1397,14,research/results/manifests\RUN-T08-DEE-R1.json,research/results/diffs\RUN-T08-DEE-R1.patch
RUN-T08-DEE-R2,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,T08,Context Compaction and Summarization,2,4071,claude-3-7-sonnet-20250219,Node v22.16.0,1789985753.03,1789985806.78,53.75,success,pass,expressible,2,1,0,1,0,1,0.3333,2,4,6757,1934,8,research/results/manifests\RUN-T08-DEE-R2.json,research/results/diffs\RUN-T08-DEE-R2.patch
RUN-T08-DEE-R3,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,T08,Context Compaction and Summarization,3,4088,claude-3-7-sonnet-20250219,Node v22.16.0,1789985894.81,1789986071.9,177.09,success,pass,expressible,2,2,0,2,0,2,0.5,2,4,8547,1627,6,research/results/manifests\RUN-T08-DEE-R3.json,research/results/diffs\RUN-T08-DEE-R3.patch
RUN-T08-DEE-R4,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,T08,Context Compaction and Summarization,4,4105,claude-3-7-sonnet-20250219,Node v22.16.0,1789985793.38,1789985857.25,63.87,success,pass,expressible,2,1,0,1,0,1,0.3333,2,3,7780,2428,8,research/results/manifests\RUN-T08-DEE-R4.json,research/results/diffs\RUN-T08-DEE-R4.patch
RUN-T08-DEE-R5,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,T08,Context Compaction and Summarization,5,4122,claude-3-7-sonnet-20250219,Node v22.16.0,1789985878.43,1789986019.47,141.04,success,pass,expressible,2,2,0,2,0,2,0.5,2,4,10022,1193,12,research/results/manifests\RUN-T08-DEE-R5.json,research/results/diffs\RUN-T08-DEE-R5.patch
RUN-T09-AGE-R1,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,T09,Model Provider Substitution,1,4139,claude-3-7-sonnet-20250219,.NET 10.0.400,1789985886.83,1789985966.09,79.26,success,pass,expressible,1,0,0,0,0,0,0.0,0,1,5317,1535,7,research/results/manifests\RUN-T09-AGE-R1.json,research/results/diffs\RUN-T09-AGE-R1.patch
RUN-T09-AGE-R2,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,T09,Model Provider Substitution,2,4156,claude-3-7-sonnet-20250219,.NET 10.0.400,1789985764.03,1789985927.13,163.1,success,pass,expressible,1,0,0,0,0,0,0.0,0,2,3563,1350,14,research/results/manifests\RUN-T09-AGE-R2.json,research/results/diffs\RUN-T09-AGE-R2.patch
RUN-T09-AGE-R3,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,T09,Model Provider Substitution,3,4173,claude-3-7-sonnet-20250219,.NET 10.0.400,1789985822.82,1789985877.58,54.76,success,pass,expressible,1,0,0,0,0,0,0.0,0,2,7977,2255,11,research/results/manifests\RUN-T09-AGE-R3.json,research/results/diffs\RUN-T09-AGE-R3.patch
RUN-T09-AGE-R4,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,T09,Model Provider Substitution,4,4190,claude-3-7-sonnet-20250219,.NET 10.0.400,1789985743.1,1789985844.78,101.68,success,pass,expressible,1,0,0,0,0,0,0.0,0,1,8112,2446,14,research/results/manifests\RUN-T09-AGE-R4.json,research/results/diffs\RUN-T09-AGE-R4.patch
RUN-T09-AGE-R5,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,T09,Model Provider Substitution,5,4207,claude-3-7-sonnet-20250219,.NET 10.0.400,1789985865.66,1789985928.47,62.81,success,pass,expressible,1,0,0,0,0,0,0.0,0,1,11244,2149,8,research/results/manifests\RUN-T09-AGE-R5.json,research/results/diffs\RUN-T09-AGE-R5.patch
RUN-T09-LAN-R1,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,T09,Model Provider Substitution,1,4224,claude-3-7-sonnet-20250219,Python 3.14.2,1789985837.52,1789986007.37,169.85,success,pass,expressible,1,2,0,2,0,2,0.6667,2,2,9927,1407,5,research/results/manifests\RUN-T09-LAN-R1.json,research/results/diffs\RUN-T09-LAN-R1.patch
RUN-T09-LAN-R2,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,T09,Model Provider Substitution,2,4241,claude-3-7-sonnet-20250219,Python 3.14.2,1789985865.15,1789985994.92,129.77,success,pass,expressible,1,2,0,2,0,2,0.6667,2,3,5405,1221,16,research/results/manifests\RUN-T09-LAN-R2.json,research/results/diffs\RUN-T09-LAN-R2.patch
RUN-T09-LAN-R3,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,T09,Model Provider Substitution,3,4258,claude-3-7-sonnet-20250219,Python 3.14.2,1789985787.85,1789985880.32,92.47,success,pass,expressible,1,1,0,1,0,1,0.5,2,3,8227,2019,9,research/results/manifests\RUN-T09-LAN-R3.json,research/results/diffs\RUN-T09-LAN-R3.patch
RUN-T09-LAN-R4,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,T09,Model Provider Substitution,4,4275,claude-3-7-sonnet-20250219,Python 3.14.2,1789985857.19,1789986024.15,166.96,success,pass,expressible,2,2,0,2,0,2,0.5,2,3,9622,1171,13,research/results/manifests\RUN-T09-LAN-R4.json,research/results/diffs\RUN-T09-LAN-R4.patch
RUN-T09-LAN-R5,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,T09,Model Provider Substitution,5,4292,claude-3-7-sonnet-20250219,Python 3.14.2,1789985733.53,1789985900.13,166.6,success,pass,expressible,2,2,0,2,0,2,0.5,2,3,3612,1504,9,research/results/manifests\RUN-T09-LAN-R5.json,research/results/diffs\RUN-T09-LAN-R5.patch
RUN-T09-PYD-R1,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,T09,Model Provider Substitution,1,4309,claude-3-7-sonnet-20250219,Python 3.14.2,1789985815.73,1789985994.07,178.34,success,pass,expressible,1,2,1,2,0,2,0.6667,1,3,7480,2054,8,research/results/manifests\RUN-T09-PYD-R1.json,research/results/diffs\RUN-T09-PYD-R1.patch
RUN-T09-PYD-R2,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,T09,Model Provider Substitution,2,4326,claude-3-7-sonnet-20250219,Python 3.14.2,1789985701.98,1789985826.53,124.55,success,pass,expressible,2,2,0,2,0,2,0.5,1,3,10814,1454,6,research/results/manifests\RUN-T09-PYD-R2.json,research/results/diffs\RUN-T09-PYD-R2.patch
RUN-T09-PYD-R3,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,T09,Model Provider Substitution,3,4343,claude-3-7-sonnet-20250219,Python 3.14.2,1789985844.33,1789985987.1,142.77,success,pass,expressible,1,1,0,1,0,1,0.5,1,2,4390,1940,18,research/results/manifests\RUN-T09-PYD-R3.json,research/results/diffs\RUN-T09-PYD-R3.patch
RUN-T09-PYD-R4,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,T09,Model Provider Substitution,4,4360,claude-3-7-sonnet-20250219,Python 3.14.2,1789985886.45,1789985946.04,59.59,success,pass,expressible,1,1,0,1,0,1,0.5,1,2,11862,2122,16,research/results/manifests\RUN-T09-PYD-R4.json,research/results/diffs\RUN-T09-PYD-R4.patch
RUN-T09-PYD-R5,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,T09,Model Provider Substitution,5,4377,claude-3-7-sonnet-20250219,Python 3.14.2,1789985778.33,1789985832.16,53.83,success,pass,expressible,1,1,0,1,0,1,0.5,1,2,5947,2025,9,research/results/manifests\RUN-T09-PYD-R5.json,research/results/diffs\RUN-T09-PYD-R5.patch
RUN-T09-OPE-R1,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,T09,Model Provider Substitution,1,4394,claude-3-7-sonnet-20250219,Python 3.14.2,1789985737.44,1789985913.27,175.83,success,pass,expressible,2,2,1,2,0,2,0.5,2,2,9653,2020,10,research/results/manifests\RUN-T09-OPE-R1.json,research/results/diffs\RUN-T09-OPE-R1.patch
RUN-T09-OPE-R2,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,T09,Model Provider Substitution,2,4411,claude-3-7-sonnet-20250219,Python 3.14.2,1789985872.05,1789986004.97,132.92,success,pass,expressible,2,1,0,1,0,1,0.3333,2,2,10331,2437,4,research/results/manifests\RUN-T09-OPE-R2.json,research/results/diffs\RUN-T09-OPE-R2.patch
RUN-T09-OPE-R3,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,T09,Model Provider Substitution,3,4428,claude-3-7-sonnet-20250219,Python 3.14.2,1789985770.8,1789985902.47,131.67,success,pass,expressible,2,2,0,2,0,2,0.5,2,3,6441,2144,17,research/results/manifests\RUN-T09-OPE-R3.json,research/results/diffs\RUN-T09-OPE-R3.patch
RUN-T09-OPE-R4,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,T09,Model Provider Substitution,4,4445,claude-3-7-sonnet-20250219,Python 3.14.2,1789985884.39,1789986008.83,124.44,success,pass,expressible,1,2,1,2,0,2,0.6667,2,2,8225,2262,10,research/results/manifests\RUN-T09-OPE-R4.json,research/results/diffs\RUN-T09-OPE-R4.patch
RUN-T09-OPE-R5,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,T09,Model Provider Substitution,5,4462,claude-3-7-sonnet-20250219,Python 3.14.2,1789985704.82,1789985845.22,140.4,success,pass,expressible,1,1,0,1,0,1,0.5,2,3,8003,815,13,research/results/manifests\RUN-T09-OPE-R5.json,research/results/diffs\RUN-T09-OPE-R5.patch
RUN-T09-MIC-R1,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,T09,Model Provider Substitution,1,4479,claude-3-7-sonnet-20250219,Python 3.14.2,1789985770.91,1789985859.69,88.78,success,pass,expressible,1,2,0,2,0,2,0.6667,1,2,3670,1824,14,research/results/manifests\RUN-T09-MIC-R1.json,research/results/diffs\RUN-T09-MIC-R1.patch
RUN-T09-MIC-R2,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,T09,Model Provider Substitution,2,4496,claude-3-7-sonnet-20250219,Python 3.14.2,1789985790.09,1789985936.58,146.49,success,pass,expressible,2,1,0,1,0,1,0.3333,1,2,3721,1527,13,research/results/manifests\RUN-T09-MIC-R2.json,research/results/diffs\RUN-T09-MIC-R2.patch
RUN-T09-MIC-R3,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,T09,Model Provider Substitution,3,4513,claude-3-7-sonnet-20250219,Python 3.14.2,1789985737.87,1789985821.86,83.99,success,pass,expressible,1,1,0,1,0,1,0.5,1,2,4795,1590,11,research/results/manifests\RUN-T09-MIC-R3.json,research/results/diffs\RUN-T09-MIC-R3.patch
RUN-T09-MIC-R4,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,T09,Model Provider Substitution,4,4530,claude-3-7-sonnet-20250219,Python 3.14.2,1789985698.94,1789985851.73,152.79,success,pass,expressible,1,1,0,1,0,1,0.5,1,2,10782,1520,12,research/results/manifests\RUN-T09-MIC-R4.json,research/results/diffs\RUN-T09-MIC-R4.patch
RUN-T09-MIC-R5,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,T09,Model Provider Substitution,5,4547,claude-3-7-sonnet-20250219,Python 3.14.2,1789985746.15,1789985800.95,54.8,success,pass,expressible,2,1,0,1,0,1,0.3333,1,2,8296,1576,15,research/results/manifests\RUN-T09-MIC-R5.json,research/results/diffs\RUN-T09-MIC-R5.patch
RUN-T09-DEE-R1,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,T09,Model Provider Substitution,1,4564,claude-3-7-sonnet-20250219,Node v22.16.0,1789985753.25,1789985872.77,119.52,success,pass,expressible,2,3,0,3,0,3,0.6,2,3,11226,912,5,research/results/manifests\RUN-T09-DEE-R1.json,research/results/diffs\RUN-T09-DEE-R1.patch
RUN-T09-DEE-R2,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,T09,Model Provider Substitution,2,4581,claude-3-7-sonnet-20250219,Node v22.16.0,1789985750.72,1789985821.43,70.71,success,pass,expressible,2,2,1,2,0,2,0.5,2,4,7635,2050,8,research/results/manifests\RUN-T09-DEE-R2.json,research/results/diffs\RUN-T09-DEE-R2.patch
RUN-T09-DEE-R3,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,T09,Model Provider Substitution,3,4598,claude-3-7-sonnet-20250219,Node v22.16.0,1789985701.45,1789985866.94,165.49,success,pass,expressible,2,3,0,3,0,3,0.6,2,4,5505,1174,12,research/results/manifests\RUN-T09-DEE-R3.json,research/results/diffs\RUN-T09-DEE-R3.patch
RUN-T09-DEE-R4,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,T09,Model Provider Substitution,4,4615,claude-3-7-sonnet-20250219,Node v22.16.0,1789985744.38,1789985833.6,89.22,success,pass,expressible,2,1,0,1,0,1,0.3333,2,3,11164,2188,15,research/results/manifests\RUN-T09-DEE-R4.json,research/results/diffs\RUN-T09-DEE-R4.patch
RUN-T09-DEE-R5,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,T09,Model Provider Substitution,5,4632,claude-3-7-sonnet-20250219,Node v22.16.0,1789985786.33,1789985890.73,104.4,success,pass,expressible,2,3,0,3,0,3,0.6,2,3,4860,1158,10,research/results/manifests\RUN-T09-DEE-R5.json,research/results/diffs\RUN-T09-DEE-R5.patch
RUN-T10-AGE-R1,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,T10,Real-time Stream Observation,1,4649,claude-3-7-sonnet-20250219,.NET 10.0.400,1789985701.77,1789985794.71,92.94,success,pass,expressible,1,0,0,0,0,0,0.0,0,2,4269,852,4,research/results/manifests\RUN-T10-AGE-R1.json,research/results/diffs\RUN-T10-AGE-R1.patch
RUN-T10-AGE-R2,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,T10,Real-time Stream Observation,2,4666,claude-3-7-sonnet-20250219,.NET 10.0.400,1789985887.73,1789985933.11,45.38,success,pass,expressible,1,0,0,0,0,0,0.0,0,2,8937,2185,18,research/results/manifests\RUN-T10-AGE-R2.json,research/results/diffs\RUN-T10-AGE-R2.patch
RUN-T10-AGE-R3,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,T10,Real-time Stream Observation,3,4683,claude-3-7-sonnet-20250219,.NET 10.0.400,1789985716.16,1789985779.62,63.46,success,pass,expressible,1,0,0,0,0,0,0.0,0,2,10534,816,4,research/results/manifests\RUN-T10-AGE-R3.json,research/results/diffs\RUN-T10-AGE-R3.patch
RUN-T10-AGE-R4,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,T10,Real-time Stream Observation,4,4700,claude-3-7-sonnet-20250219,.NET 10.0.400,1789985883.65,1789986034.87,151.22,success,pass,expressible,1,0,0,0,0,0,0.0,0,1,7471,2179,16,research/results/manifests\RUN-T10-AGE-R4.json,research/results/diffs\RUN-T10-AGE-R4.patch
