run_id,task_id,framework,framework_commit,model_id,replicate_id,seed,input_tokens,output_tokens,reasoning_tokens,tool_calls,compile_test_cycles,wall_clock_seconds,first_pass_success,final_correctness,defect_count,files_generated,files_modified,external_propagation,core_modifications,status
AI-T08-PYD-O3--R2,T08,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,o3-mini,2,9406,21882,4730,6722,24,4,216.88,0,1.0,1,1,1,1,0,completed
AI-T08-PYD-O3--R3,T08,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,o3-mini,3,9429,21070,4572,4498,6,2,171.86,0,1.0,0,1,1,1,0,completed
AI-T08-PYD-O3--R4,T08,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,o3-mini,4,9452,23769,5093,5806,10,2,166.07,1,1.0,0,1,1,1,0,completed
AI-T08-PYD-O3--R5,T08,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,o3-mini,5,9475,21707,5089,6796,12,3,203.01,0,1.0,1,1,1,1,0,completed
AI-T08-OPE-CLA-R1,T08,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,claude-3-7-sonnet-20250219,1,9498,21323,3897,5979,9,3,205.34,0,1.0,1,1,2,2,0,completed
AI-T08-OPE-CLA-R2,T08,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,claude-3-7-sonnet-20250219,2,9521,21206,5518,5923,18,3,183.65,1,1.0,1,1,2,2,0,completed
AI-T08-OPE-CLA-R3,T08,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,claude-3-7-sonnet-20250219,3,9544,26222,4561,5770,9,3,204.24,1,1.0,1,1,2,2,0,completed
AI-T08-OPE-CLA-R4,T08,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,claude-3-7-sonnet-20250219,4,9567,23317,5252,6575,9,3,197.83,1,1.0,2,1,2,2,0,completed
AI-T08-OPE-CLA-R5,T08,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,claude-3-7-sonnet-20250219,5,9590,22442,4670,5612,12,3,171.04,0,1.0,1,1,2,2,0,completed
AI-T08-OPE-O3--R1,T08,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,o3-mini,1,9613,24168,4955,6109,24,4,253.24,1,1.0,2,1,2,2,0,completed
AI-T08-OPE-O3--R2,T08,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,o3-mini,2,9636,23739,5255,7678,12,4,209.72,1,1.0,1,1,2,2,0,completed
AI-T08-OPE-O3--R3,T08,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,o3-mini,3,9659,27326,5210,5960,12,3,170.26,1,1.0,1,1,2,2,0,completed
AI-T08-OPE-O3--R4,T08,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,o3-mini,4,9682,23727,4260,7257,15,3,151.73,1,1.0,2,1,2,2,0,completed
AI-T08-OPE-O3--R5,T08,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,o3-mini,5,9705,24179,5922,8367,10,2,167.57,1,1.0,1,1,2,2,0,completed
AI-T08-MIC-CLA-R1,T08,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,claude-3-7-sonnet-20250219,1,9728,30287,4973,5764,25,5,251.17,1,1.0,1,1,1,1,0,completed
AI-T08-MIC-CLA-R2,T08,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,claude-3-7-sonnet-20250219,2,9751,27726,5596,7952,24,4,302.63,0,1.0,2,1,1,1,0,completed
AI-T08-MIC-CLA-R3,T08,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,claude-3-7-sonnet-20250219,3,9774,31284,4614,7540,16,4,213.33,1,1.0,2,1,1,1,0,completed
AI-T08-MIC-CLA-R4,T08,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,claude-3-7-sonnet-20250219,4,9797,29671,4974,8586,16,4,274.63,0,1.0,2,1,1,1,0,completed
AI-T08-MIC-CLA-R5,T08,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,claude-3-7-sonnet-20250219,5,9820,28360,5615,8128,12,4,241.92,1,1.0,2,1,1,1,0,completed
AI-T08-MIC-O3--R1,T08,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,o3-mini,1,9843,36297,5092,7984,24,4,256.76,1,1.0,1,1,1,1,0,completed
AI-T08-MIC-O3--R2,T08,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,o3-mini,2,9866,34743,6252,10478,12,4,310.41,1,1.0,2,1,1,1,0,completed
AI-T08-MIC-O3--R3,T08,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,o3-mini,3,9889,32634,6694,13238,16,4,295.62,0,1.0,2,1,1,1,0,completed
AI-T08-MIC-O3--R4,T08,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,o3-mini,4,9912,41398,7046,12063,15,5,280.75,1,1.0,2,1,1,1,0,completed
AI-T08-MIC-O3--R5,T08,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,o3-mini,5,9935,38514,7847,8714,20,4,339.26,1,1.0,2,1,1,1,0,completed
AI-T08-DEE-CLA-R1,T08,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,claude-3-7-sonnet-20250219,1,9958,38939,6508,7269,12,4,308.9,0,1.0,1,2,2,2,0,completed
AI-T08-DEE-CLA-R2,T08,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,claude-3-7-sonnet-20250219,2,9981,38124,7000,7047,25,5,375.27,1,1.0,3,2,2,2,0,completed
AI-T08-DEE-CLA-R3,T08,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,claude-3-7-sonnet-20250219,3,10004,35445,5887,8617,12,4,261.97,0,1.0,3,2,2,2,0,completed
AI-T08-DEE-CLA-R4,T08,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,claude-3-7-sonnet-20250219,4,10027,34887,6571,10437,24,4,261.05,1,1.0,2,2,2,2,0,completed
AI-T08-DEE-CLA-R5,T08,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,claude-3-7-sonnet-20250219,5,10050,37328,6148,7148,16,4,303.52,1,1.0,2,2,2,2,0,completed
AI-T08-DEE-O3--R1,T08,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,o3-mini,1,10073,47697,5891,7864,16,4,287.09,0,1.0,3,2,2,2,0,completed
AI-T08-DEE-O3--R2,T08,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,o3-mini,2,10096,34652,7353,11711,16,4,323.72,1,1.0,2,2,2,2,0,completed
AI-T08-DEE-O3--R3,T08,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,o3-mini,3,10119,35026,7457,8396,24,4,271.72,0,1.0,3,2,2,2,0,completed
AI-T08-DEE-O3--R4,T08,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,o3-mini,4,10142,40859,7956,7284,30,5,393.1,0,1.0,2,2,2,2,0,completed
AI-T08-DEE-O3--R5,T08,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,o3-mini,5,10165,44976,6921,11441,25,5,362.91,1,1.0,3,2,2,2,0,completed
AI-T11-AGE-CLA-R1,T11,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,claude-3-7-sonnet-20250219,1,10188,13778,2024,3330,6,1,76.76,1,1.0,0,1,0,0,0,completed
AI-T11-AGE-CLA-R2,T11,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,claude-3-7-sonnet-20250219,2,10211,13906,2285,3027,12,2,100.21,1,1.0,0,1,0,0,0,completed
AI-T11-AGE-CLA-R3,T11,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,claude-3-7-sonnet-20250219,3,10234,12744,2357,3032,12,2,135.46,1,1.0,0,1,0,0,0,completed
AI-T11-AGE-CLA-R4,T11,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,claude-3-7-sonnet-20250219,4,10257,13525,1976,3331,8,2,124.25,1,1.0,0,1,0,0,0,completed
AI-T11-AGE-CLA-R5,T11,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,claude-3-7-sonnet-20250219,5,10280,13837,1969,2380,5,1,85.42,1,1.0,0,1,0,0,0,completed
AI-T11-AGE-O3--R1,T11,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,o3-mini,1,10303,18572,2453,4557,10,2,116.75,1,1.0,0,1,0,0,0,completed
AI-T11-AGE-O3--R2,T11,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,o3-mini,2,10326,14198,2673,4319,6,1,94.5,0,1.0,0,1,0,0,0,completed
AI-T11-AGE-O3--R3,T11,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,o3-mini,3,10349,15688,2786,3785,12,2,129.67,1,1.0,0,1,0,0,0,completed
AI-T11-AGE-O3--R4,T11,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,o3-mini,4,10372,13135,2673,5017,8,2,106.57,1,1.0,0,1,0,0,0,completed
AI-T11-AGE-O3--R5,T11,AgentCore,b11d0e489f08e1cc73284a1088e56d3720386597,o3-mini,5,10395,14685,2580,4986,8,2,109.93,0,1.0,0,1,0,0,0,completed
AI-T11-LAN-CLA-R1,T11,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,claude-3-7-sonnet-20250219,1,10418,22151,5533,6002,9,3,250.25,0,1.0,1,2,2,2,0,completed
AI-T11-LAN-CLA-R2,T11,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,claude-3-7-sonnet-20250219,2,10441,26053,4519,6391,15,3,219.19,1,1.0,1,2,2,2,0,completed
AI-T11-LAN-CLA-R3,T11,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,claude-3-7-sonnet-20250219,3,10464,25721,5243,8276,12,2,195.49,1,1.0,1,2,2,2,0,completed
AI-T11-LAN-CLA-R4,T11,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,claude-3-7-sonnet-20250219,4,10487,24506,4110,5387,18,3,210.21,0,1.0,0,2,2,2,0,completed
AI-T11-LAN-CLA-R5,T11,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,claude-3-7-sonnet-20250219,5,10510,24684,5213,6559,18,3,239.67,1,1.0,1,2,2,2,0,completed
AI-T11-LAN-O3--R1,T11,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,o3-mini,1,10533,29106,5971,6236,24,4,217.25,0,1.0,1,2,2,2,0,completed
AI-T11-LAN-O3--R2,T11,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,o3-mini,2,10556,31148,5810,8182,18,3,201.71,1,1.0,2,2,2,2,0,completed
AI-T11-LAN-O3--R3,T11,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,o3-mini,3,10579,21029,5126,7055,18,3,179.69,0,1.0,1,2,2,2,0,completed
AI-T11-LAN-O3--R4,T11,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,o3-mini,4,10602,28391,4849,10471,24,4,285.58,1,1.0,1,2,2,2,0,completed
AI-T11-LAN-O3--R5,T11,LangGraph,644815f9e5bc52ad8f7a5227a456227e9c3e639b,o3-mini,5,10625,25318,5089,7882,20,4,251.34,1,1.0,2,2,2,2,0,completed
AI-T11-PYD-CLA-R1,T11,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,claude-3-7-sonnet-20250219,1,10648,20768,4154,5213,12,3,197.72,1,1.0,1,1,1,1,0,completed
AI-T11-PYD-CLA-R2,T11,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,claude-3-7-sonnet-20250219,2,10671,22628,3958,5331,12,3,178.84,1,1.0,1,1,1,1,0,completed
AI-T11-PYD-CLA-R3,T11,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,claude-3-7-sonnet-20250219,3,10694,20674,4308,4961,18,3,155.33,0,1.0,1,1,1,1,0,completed
AI-T11-PYD-CLA-R4,T11,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,claude-3-7-sonnet-20250219,4,10717,18791,3813,5285,10,2,148.05,1,1.0,1,1,1,1,0,completed
AI-T11-PYD-CLA-R5,T11,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,claude-3-7-sonnet-20250219,5,10740,19907,3669,4198,18,3,146.61,1,1.0,1,1,1,1,0,completed
AI-T11-PYD-O3--R1,T11,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,o3-mini,1,10763,25092,5154,7491,24,4,206.85,1,1.0,2,1,1,1,0,completed
AI-T11-PYD-O3--R2,T11,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,o3-mini,2,10786,22429,4348,5405,15,3,218.15,0,1.0,1,1,1,1,0,completed
AI-T11-PYD-O3--R3,T11,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,o3-mini,3,10809,23225,4662,7879,12,3,164.42,1,1.0,1,1,1,1,0,completed
AI-T11-PYD-O3--R4,T11,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,o3-mini,4,10832,21287,3924,7346,18,3,158.71,1,1.0,1,1,1,1,0,completed
AI-T11-PYD-O3--R5,T11,PydanticAI,c4898abb54dc25ae6f6aef208a4c0661b30a455e,o3-mini,5,10855,26839,5157,7645,6,2,150.6,0,1.0,1,1,1,1,0,completed
AI-T11-OPE-CLA-R1,T11,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,claude-3-7-sonnet-20250219,1,10878,22921,4088,5461,12,3,198.79,1,1.0,1,1,2,2,0,completed
AI-T11-OPE-CLA-R2,T11,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,claude-3-7-sonnet-20250219,2,10901,26698,5020,4742,18,3,194.88,1,1.0,1,1,2,2,0,completed
AI-T11-OPE-CLA-R3,T11,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,claude-3-7-sonnet-20250219,3,10924,22493,4383,7346,12,2,135.74,1,1.0,1,1,2,2,0,completed
AI-T11-OPE-CLA-R4,T11,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,claude-3-7-sonnet-20250219,4,10947,23891,4420,5225,6,2,159.38,1,1.0,1,1,2,2,0,completed
AI-T11-OPE-CLA-R5,T11,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,claude-3-7-sonnet-20250219,5,10970,20713,4490,5662,18,3,168.94,0,1.0,1,1,2,2,0,completed
AI-T11-OPE-O3--R1,T11,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,o3-mini,1,10993,28193,4292,5652,12,2,132.71,0,1.0,1,1,2,2,0,completed
AI-T11-OPE-O3--R2,T11,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,o3-mini,2,11016,25198,5419,6661,15,3,243.42,0,1.0,0,1,2,2,0,completed
AI-T11-OPE-O3--R3,T11,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,o3-mini,3,11039,27542,4209,6628,6,2,161.44,0,1.0,1,1,2,2,0,completed
AI-T11-OPE-O3--R4,T11,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,o3-mini,4,11062,22166,5134,6556,12,3,232.41,1,1.0,1,1,2,2,0,completed
AI-T11-OPE-O3--R5,T11,OpenAI Agents SDK,fdf21db62c303a3db54b0dfbee82de2141fa2799,o3-mini,5,11085,25110,4867,5877,18,3,196.43,1,1.0,1,1,2,2,0,completed
AI-T11-MIC-CLA-R1,T11,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,claude-3-7-sonnet-20250219,1,11108,34888,6236,8165,16,4,308.11,1,1.0,2,1,1,1,0,completed
AI-T11-MIC-CLA-R2,T11,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,claude-3-7-sonnet-20250219,2,11131,32980,5397,7551,16,4,256.8,1,1.0,2,1,1,1,0,completed
AI-T11-MIC-CLA-R3,T11,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,claude-3-7-sonnet-20250219,3,11154,29291,7407,5465,12,4,284.22,1,1.0,2,1,1,1,0,completed
AI-T11-MIC-CLA-R4,T11,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,claude-3-7-sonnet-20250219,4,11177,33773,5655,9104,16,4,223.05,0,1.0,2,1,1,1,0,completed
AI-T11-MIC-CLA-R5,T11,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,claude-3-7-sonnet-20250219,5,11200,30564,4935,6627,25,5,285.34,1,1.0,1,1,1,1,0,completed
AI-T11-MIC-O3--R1,T11,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,o3-mini,1,11223,35072,6884,10333,20,5,358.96,1,1.0,2,1,1,1,0,completed
AI-T11-MIC-O3--R2,T11,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,o3-mini,2,11246,39587,5443,11073,16,4,235.1,1,1.0,2,1,1,1,0,completed
AI-T11-MIC-O3--R3,T11,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,o3-mini,3,11269,32145,5016,8874,20,4,217.16,0,1.0,2,1,1,1,0,completed
AI-T11-MIC-O3--R4,T11,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,o3-mini,4,11292,36940,6082,7290,20,4,223.23,1,1.0,2,1,1,1,0,completed
AI-T11-MIC-O3--R5,T11,Microsoft Agent Framework,703fbce285ee0f026e5effcadfb9e65aab7f5d84,o3-mini,5,11315,35581,6593,10430,16,4,260.91,0,0.75,2,1,1,1,0,completed
AI-T11-DEE-CLA-R1,T11,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,claude-3-7-sonnet-20250219,1,11338,34691,6455,7532,60,10,550.16,0,0.0,3,2,2,2,0,expressiveness_failure
AI-T11-DEE-CLA-R2,T11,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,claude-3-7-sonnet-20250219,2,11361,33720,7138,6536,30,10,525.9,0,0.0,3,2,2,2,0,expressiveness_failure
AI-T11-DEE-CLA-R3,T11,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,claude-3-7-sonnet-20250219,3,11384,35515,7198,6327,50,10,565.82,0,0.0,3,2,2,2,0,expressiveness_failure
AI-T11-DEE-CLA-R4,T11,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,claude-3-7-sonnet-20250219,4,11407,33136,6488,7087,40,10,353.38,0,0.0,3,2,2,2,0,expressiveness_failure
AI-T11-DEE-CLA-R5,T11,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,claude-3-7-sonnet-20250219,5,11430,35295,6565,8815,50,10,411.92,0,0.0,3,2,2,2,0,expressiveness_failure
AI-T11-DEE-O3--R1,T11,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,o3-mini,1,11453,50786,8594,10886,60,10,598.36,0,0.0,3,2,2,2,0,expressiveness_failure
AI-T11-DEE-O3--R2,T11,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,o3-mini,2,11476,44621,8115,11288,50,10,455.31,0,0.0,3,2,2,2,0,expressiveness_failure
AI-T11-DEE-O3--R3,T11,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,o3-mini,3,11499,38999,8113,10701,30,10,438.09,0,0.0,3,2,2,2,0,expressiveness_failure
AI-T11-DEE-O3--R4,T11,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,o3-mini,4,11522,38425,6533,13189,50,10,435.4,0,0.0,3,2,2,2,0,expressiveness_failure
AI-T11-DEE-O3--R5,T11,DeepSeek Harness,ddefc45fbc7f8e46dd73185e68295696d1297887,o3-mini,5,11545,38333,7004,11617,60,10,473.59,0,0.0,3,2,2,2,0,expressiveness_failure
